fIndex,fname,label,response,session,t_start,t_end,t_resp,subID,pitch,mfcc,mel,scentroid,harm,intensity,xvec,lang,changeIns
97,./playback/STIMULI/english/wavFilesTest/652-130737-0004_652-130726-0009_04_99_nspkrs_1.wav,1,1,TEST,0.0,8.906,9.522,24,16.2657759154026,28.786923294234285,29.252562787560958,55.385464620549214,0.550107262684703,2.6102488483224704,27.032976936990707,1,4.99
41,./playback/STIMULI/english/wavFilesTest/2393-144496-0100_2393-144496-0061_04_77_nspkrs_1.wav,1,1,TEST,0.0,7.397,7.957999999999999,24,19.301501313872194,22.421848523387446,23.826822213866254,83.37505877831882,0.7148216771819431,3.6068351771867384,32.40452405573613,1,4.77
46,./playback/STIMULI/english/wavFilesTest/2618-138042-0064_2618-138042-0022_04_00_nspkrs_1.wav,1,2,TEST,0.0,7.585,8.15,24,91.45895419712501,57.348151577544584,58.55595458338541,224.489667412269,0.4439753758246443,5.5560059558614086,44.89180260100642,1,4.0
42,./playback/STIMULI/english/wavFilesTest/2428-83699-0033_5639-40744-0010_03_92_nspkrs_2.wav,2,2,TEST,0.0,8.125,9.118,24,2.551597580950215,24.331409460510965,25.631436064320205,222.97577942997322,1.3632952594677619,2.9676171835697716,43.52005413130887,1,3.92
21,./playback/STIMULI/english/wavFilesTest/1487-133273-0090_1487-133273-0074_03_15_nspkrs_1.wav,1,1,TEST,0.0,7.606,7.979,24,6.017429127617689,11.688230533855856,12.187285442649104,37.84315216619359,0.763003079331046,1.0534120400186993,42.636639420944775,1,3.15
47,./playback/STIMULI/english/wavFilesTest/2741-159386-0015_5660-101884-0019_03_19_nspkrs_2.wav,2,1,TEST,0.0,7.907,8.572000000000001,24,14.434167673190302,44.3979264948181,47.294909524271404,188.07084480896856,0.43356693764806664,3.479012801328608,40.07148127291938,1,3.19
44,./playback/STIMULI/english/wavFilesTest/251-137823-0025_251-137823-0015_03_66_nspkrs_1.wav,1,1,TEST,0.0,6.356,6.8839999999999995,24,32.65089369282711,15.131829414798766,22.924608379778306,59.7006484349011,2.2159511478974103,2.7500983502766587,40.51045221695111,1,3.66
22,./playback/STIMULI/english/wavFilesTest/1498-140041-0041_1498-140040-0009_05_01_nspkrs_1.wav,1,1,TEST,0.0,9.23,9.503,24,16.818200615048994,21.449390597869307,26.345861203650344,233.11502016454176,0.24544969623647717,5.111102749955691,37.14692940999015,1,5.01
29,./playback/STIMULI/english/wavFilesTest/1811-129443-0075_3370-163384-0042_04_21_nspkrs_2.wav,2,2,TEST,0.0,7.093,7.731,24,0.3786103260383129,45.371030822716996,46.93777115414812,254.26381444159398,2.6810160563539718,0.21443380789287403,55.0743267018663,1,4.21
24,./playback/STIMULI/english/wavFilesTest/1580-141084-0027_1580-141083-0030_03_36_nspkrs_1.wav,1,1,TEST,0.0,6.912999999999999,7.834,24,24.468959534455934,25.058050537021128,26.765965899777047,119.5195586192084,1.6359144860645394,0.21025217472153201,35.327060282094486,1,3.36
84,./playback/STIMULI/english/wavFilesTest/5386-8684-0046_5386-4145-0024_03_67_nspkrs_1.wav,1,1,TEST,0.0,8.375,9.105,24,1.895499617816526,31.341401677218133,31.87496541483004,113.48400807824817,2.3078235534311844,1.458548779236125,29.493664467047882,1,3.67
98,./playback/STIMULI/english/wavFilesTest/6544-67863-0019_7752-110522-0018_04_66_nspkrs_2.wav,2,2,TEST,0.0,9.636000000000001,10.068,24,13.268800669657224,24.182176591717706,26.534715578810967,40.11532274406619,0.08837310891750505,0.08164371201527842,36.96959537467066,1,4.66
89,./playback/STIMULI/english/wavFilesTest/5727-47030-0068_5727-47030-0024_02_88_nspkrs_1.wav,1,1,TEST,0.0,5.468,7.582000000000001,24,48.71813606366926,33.80784092708053,34.61801417056359,33.479232412945976,0.9445986014743948,4.0221838595327455,50.51478493654409,1,2.88
69,./playback/STIMULI/english/wavFilesTest/403-128339-0052_403-126855-0027_02_56_nspkrs_1.wav,1,1,TEST,0.0,7.178,7.731,24,138.44743184888682,34.841884139705776,48.09943988109614,80.91866907406182,1.055310790906951,1.9788561926638124,42.27176140186809,1,2.56
16,./playback/STIMULI/english/wavFilesTest/1264-129805-0066_1264-129805-0033_02_63_nspkrs_1.wav,1,1,TEST,0.0,6.8420000000000005,6.8420000000000005,24,28.03314408280289,20.705100156769948,21.57936717832431,55.73314426729678,0.03694737474569365,2.263284094111299,33.10066637869954,1,2.63
73,./playback/STIMULI/english/wavFilesTest/4137-11702-0029_4137-11701-0020_03_69_nspkrs_1.wav,1,2,TEST,0.0,8.7,9.302,24,35.104073033339915,30.971736471838344,34.590061951348005,99.53588857425689,2.3436331775500445,0.5935064666525278,33.81001707008645,1,3.69
11,./playback/STIMULI/english/wavFilesTest/1183-128659-0014_3615-14674-0057_03_03_nspkrs_2.wav,2,2,TEST,0.0,6.121,7.895,24,5.252430879524724,40.3093811428941,41.131812037719946,724.0079375833576,2.2074589374651605,5.48146825985323,51.62144218866442,1,3.03
86,./playback/STIMULI/english/wavFilesTest/5637-41170-0032_6574-120583-0022_02_79_nspkrs_2.wav,2,1,TEST,0.0,5.535,7.8229999999999995,24,3.669524678098199,54.3889185585884,55.9168210813088,307.8772671840429,3.147634201040807,6.114703391562713,51.63942779329422,1,2.79
49,./playback/STIMULI/english/wavFilesTest/2823-160964-0029_5104-33406-0021_04_71_nspkrs_2.wav,2,2,TEST,0.0,9.37,9.908,24,8.082566994123624,25.53944170845349,26.642378017454845,21.319940467325694,2.0107766277342947,0.17054566172876662,50.27002315217958,1,4.71
17,./playback/STIMULI/english/wavFilesTest/1284-1181-0021_1284-1180-0013_02_70_nspkrs_1.wav,1,1,TEST,0.0,6.468999999999999,7.068,24,87.99308537919256,30.679177177481794,39.29818348517943,19.789304416606797,3.651750372747646,1.7341813093516265,43.775009018584534,1,2.7
28,./playback/STIMULI/english/wavFilesTest/176-123271-0022_4973-24514-0013_04_76_nspkrs_2.wav,2,1,TEST,0.0,7.9079999999999995,9.388,24,7.477682819317266,20.179577094162227,22.837642340409964,118.74944116379623,1.1989330721870992,1.9928939022428978,42.015516143316276,1,4.76
35,./playback/STIMULI/english/wavFilesTest/211-122442-0065_7717-105405-0059_04_86_nspkrs_2.wav,2,2,TEST,0.0,7.819,8.584,24,8.877331570282593,33.84382690010059,37.11060943965087,135.1853947314999,8.093229466510657,3.9400913599371705,58.73787301533109,1,4.86
2,./playback/STIMULI/english/wavFilesTest/1040-133433-0054_7475-232691-0026_04_16_nspkrs_2.wav,2,2,TEST,0.0,8.07,8.66,24,7.731452227886464,31.36883428081834,33.646783426023504,167.63135607553158,1.9411022966304419,6.221541869568426,37.06809666649934,1,4.16
3,./playback/STIMULI/chinese/wavFilesTest/BAC009S0010W0452_BAC009S0010W0203_02_94_nspkrs_1.wav,1,1,TRAIN,0.0,5.808,7.565,25,1.1584252692387054,38.96185130278251,39.86945501088297,115.11010926205358,1.3815433209272028,0.5784511134237249,0.0,0,2.94
2,./playback/STIMULI/chinese/wavFilesTest/BAC009S0006W0204_BAC009S0019W0258_03_45_nspkrs_2.wav,2,2,TRAIN,0.0,6.987,8.788,25,0.01149018881972097,37.97059329784704,39.959697062559854,57.21180216250946,0.23516022184463914,3.2708134258648442,0.0,0,3.45
8,./playback/STIMULI/chinese/wavFilesTest/BAC009S0032W0445_BAC009S0032W0219_03_81_nspkrs_1.wav,1,2,TRAIN,0.0,7.374,7.961,25,8.93097109447885,38.44889648103846,40.005523586018356,91.52937271220873,2.980603857815966,2.415773592296077,0.0,0,3.81
6,./playback/STIMULI/chinese/wavFilesTest/BAC009S0024W0461_BAC009S0024W0342_03_09_nspkrs_1.wav,1,1,TRAIN,0.0,5.728,6.341,25,4.703020680567789,19.73372147623432,21.027099780450705,148.63523195701532,1.28910624630862,2.30195416560737,0.0,0,3.09
7,./playback/STIMULI/chinese/wavFilesTest/BAC009S0030W0393_BAC009S0030W0127_02_95_nspkrs_1.wav,1,1,TRAIN,0.0,7.263999999999999,7.898,25,11.650012184032505,40.30600159429209,42.38347858785091,190.4682509231278,3.6221398245785768,1.9927932936659971,0.0,0,2.95
1,./playback/STIMULI/chinese/wavFilesTest/BAC009S0005W0398_BAC009S0005W0281_03_12_nspkrs_1.wav,1,1,TRAIN,0.0,6.265,6.766,25,3.5056746311962286,36.47231979104891,37.38560484785904,52.45378562476003,4.409831225819657,1.5003060749929489,0.0,0,3.12
37,./playback/STIMULI/chinese/wavFilesTest/BAC009S0090W0286_BAC009S0109W0462_04_92_nspkrs_2.wav,2,2,TEST,0.0,9.911,10.457,25,4.661510099441671,21.797942726670332,23.62966575918925,9.88189230628717,1.1232866651262619,0.13175868548155734,37.38936786404585,0,4.92
98,./playback/STIMULI/chinese/wavFilesTest/BAC009S0734W0238_BAC009S0905W0174_04_15_nspkrs_2.wav,2,2,TEST,0.0,8.373,8.894,25,1.7840230112432494,33.17905521704966,34.46763993616706,139.01396464550163,1.4457131282173936,1.7628820126261502,35.32924368561795,0,4.15
59,./playback/STIMULI/chinese/wavFilesTest/BAC009S0153W0169_BAC009S0230W0205_03_06_nspkrs_2.wav,2,2,TEST,0.0,6.189,6.72,25,1.215219144106527,43.99978465711172,45.14776226350713,121.25631172063652,0.29488497865401087,1.7862642707984406,41.87993763792542,0,3.06
93,./playback/STIMULI/chinese/wavFilesTest/BAC009S0661W0448_BAC009S0661W0338_03_86_nspkrs_1.wav,1,1,TEST,0.0,6.596,7.138,25,10.277153857802034,39.92846172591276,40.460717709095356,90.76514217719142,3.8762001343448222,2.3841470540731677,36.79965212601267,0,3.86
27,./playback/STIMULI/chinese/wavFilesTest/BAC009S0070W0447_BAC009S0083W0159_03_98_nspkrs_2.wav,2,2,TEST,0.0,8.467,9.043,25,9.355132016503319,56.77237602934348,57.7809950751741,108.50259531099522,0.8603662426689382,5.140019082086624,48.78830571456192,0,3.98
72,./playback/STIMULI/chinese/wavFilesTest/BAC009S0203W0326_BAC009S0665W0433_04_17_nspkrs_2.wav,2,1,TEST,0.0,8.426,9.241,25,14.734245560568638,35.56778143618674,38.74390080186087,158.9363484833745,3.650524615589811,7.257371654013966,30.489872586995624,0,4.17
63,./playback/STIMULI/chinese/wavFilesTest/BAC009S0185W0372_BAC009S0185W0370_03_82_nspkrs_1.wav,1,1,TEST,0.0,6.891,8.402999999999999,25,56.67504778532546,44.128246075005265,53.937226520134196,272.51978926890615,6.016915027573246,3.973707128518768,36.80663791057303,0,3.82
5,./playback/STIMULI/chinese/wavFilesTest/BAC009S0019W0426_BAC009S0733W0302_02_75_nspkrs_2.wav,2,2,TEST,0.0,6.468,7.159,25,1.6688376245463985,29.22216282089647,30.5344285930277,3.4091653725081983,0.558550499096274,0.5207848044607317,61.03872804082885,0,2.75
77,./playback/STIMULI/chinese/wavFilesTest/BAC009S0232W0412_BAC009S0363W0133_04_42_nspkrs_2.wav,2,2,TEST,0.0,8.051,9.06,25,3.158638434865452,32.292546414600096,34.14966850403633,25.061550831853538,1.9317881519841222,1.549231938576554,42.979808120169,0,4.42
52,./playback/STIMULI/chinese/wavFilesTest/BAC009S0130W0243_BAC009S0230W0296_02_78_nspkrs_2.wav,2,1,TEST,0.0,5.636,6.805,25,12.944616817064173,35.93261353011191,39.876686257271295,331.83839889501036,1.2071574414783246,3.6952229991245247,52.79589885382871,0,2.78
106,./playback/STIMULI/chinese/wavFilesTest/BAC009S0916W0467_BAC009S0916W0386_03_18_nspkrs_1.wav,1,1,TEST,0.0,6.2410000000000005,6.832000000000001,25,9.95481887478789,29.719494012042485,30.850074938068403,77.32621998458137,1.382288298198855,0.8886536467100115,34.26138593504712,0,3.18
102,./playback/STIMULI/chinese/wavFilesTest/BAC009S0759W0192_BAC009S0763W0147_04_14_nspkrs_2.wav,2,1,TEST,0.0,8.35,8.78,25,10.348298926526581,38.91063002916754,39.957327305704155,182.78674365278488,1.477765215762366,0.8833993039532402,40.950165813686795,0,4.14
14,./playback/STIMULI/chinese/wavFilesTest/BAC009S0043W0165_BAC009S0043W0142_02_66_nspkrs_1.wav,1,1,TEST,0.0,6.355,7.412000000000001,25,6.528674408246488,33.87687753268797,34.29227586555945,90.68230633928903,0.9944632085779554,0.9669543025335088,34.061030815604234,0,2.66
87,./playback/STIMULI/chinese/wavFilesTest/BAC009S0356W0160_BAC009S0511W0405_04_50_nspkrs_2.wav,2,2,TEST,0.0,9.068999999999999,9.515,25,15.140513113635393,37.837137524833956,42.02967553326863,7.87894656365836,1.5026726962100128,2.156003278233328,39.71273628977048,0,4.5
90,./playback/STIMULI/chinese/wavFilesTest/BAC009S0517W0412_BAC009S0517W0305_02_87_nspkrs_1.wav,1,2,TEST,0.0,6.354,6.803,25,0.1330954219534135,28.292196624782644,29.444932497572765,58.85679691279438,3.4103089789950314,2.870007971399758,32.13290672250538,0,2.87
18,./playback/STIMULI/chinese/wavFilesTest/BAC009S0050W0308_BAC009S0050W0275_04_85_nspkrs_1.wav,1,1,TEST,0.0,8.083,9.134,25,8.546695934302619,17.957006053413227,19.057267537285703,121.49085554057376,1.0582477053113841,1.912685056006751,36.90952043428069,0,4.85
54,./playback/STIMULI/chinese/wavFilesTest/BAC009S0138W0364_BAC009S0138W0356_03_04_nspkrs_1.wav,1,1,TEST,0.0,7.127000000000001,7.836,25,42.72385304336683,29.957554084618945,36.34233451180736,21.278342054598625,4.44672036325507,0.18905605404097514,35.76907826548387,0,3.04
23,./playback/STIMULI/chinese/wavFilesTest/BAC009S0064W0353_BAC009S0064W0267_03_02_nspkrs_1.wav,1,1,TEST,0.0,7.537000000000001,8.577,25,1.526729660103868,21.67054043932044,22.098153398523227,213.6981933569686,0.34189052404950626,0.3927268045853509,31.215648188521165,0,3.02
85,./playback/STIMULI/chinese/wavFilesTest/BAC009S0347W0352_BAC009S0347W0314_03_13_nspkrs_1.wav,1,1,TEST,0.0,5.977,6.482,25,14.538041908382326,18.441432046831874,22.83598264994238,37.427741519309166,2.539277936072711,2.7538179224868884,37.67967190844557,0,3.13
35,./playback/STIMULI/chinese/wavFilesTest/BAC009S0089W0196_BAC009S0705W0255_04_30_nspkrs_2.wav,2,2,TEST,0.0,7.614,8.232000000000001,25,7.011761318110672,18.52482222910993,19.386167164218374,144.03575738693507,2.2080807478931703,0.1234432953215645,51.20181019613288,0,4.3
71,./playback/STIMULI/chinese/wavFilesTest/BAC009S0202W0408_BAC009S0202W0238_03_23_nspkrs_1.wav,1,1,TEST,0.0,5.872000000000001,6.5489999999999995,25,17.074302722710115,33.261897846103054,35.16989955180013,147.4385973256915,8.14927707476002,1.4447670393713565,31.876964252973977,0,3.23
53,./playback/STIMULI/chinese/wavFilesTest/BAC009S0131W0134_BAC009S0198W0373_03_08_nspkrs_2.wav,2,1,TEST,0.0,7.768,8.349,25,4.348191973527065,40.323443962055585,42.471693544617295,227.74625021057375,1.0033271367243604,0.3292938470786311,57.658610163434794,0,3.08
74,./playback/STIMULI/chinese/wavFilesTest/BAC009S0210W0338_BAC009S0210W0209_02_63_nspkrs_1.wav,1,1,TEST,0.0,7.377000000000001,8.101,25,14.729660503653264,32.39179754182476,35.73498714635924,193.81395436495677,3.3352361529569166,2.369302093155582,36.32738734979392,0,2.63
46,./playback/STIMULI/chinese/wavFilesTest/BAC009S0117W0303_BAC009S0123W0335_05_00_nspkrs_2.wav,2,2,TEST,0.0,10.071,10.577,25,23.43967068379078,49.21312567545538,50.19325542568392,226.79170207283573,1.4628167498713154,2.4392189489881986,46.08776545959425,0,5.0
101,./playback/STIMULI/chinese/wavFilesTest/BAC009S0752W0201_BAC009S0752W0194_03_17_nspkrs_1.wav,1,1,TEST,0.0,7.976,8.791,25,25.361689688074392,19.806651076863943,29.972635455079764,43.26787980323763,3.964520887602081,0.25469123627158297,33.250517866823394,0,3.17
60,./playback/STIMULI/chinese/wavFilesTest/BAC009S0167W0400_BAC009S0167W0388_02_72_nspkrs_1.wav,1,1,TEST,0.0,6.492000000000001,7.103,25,20.032631465030107,15.416757760266545,21.34494815639038,74.96125674301976,1.9128792256739082,0.9903594836919325,34.42213043909545,0,2.72
25,./playback/STIMULI/chinese/wavFilesTest/BAC009S0067W0365_BAC009S0067W0250_02_77_nspkrs_1.wav,1,1,TEST,0.0,5.956,6.648,25,15.785932142493564,21.731479605509872,22.043506472918047,96.19027774813009,1.1979025381444632,1.3666555789770172,32.224803998503816,0,2.77
10,./playback/STIMULI/chinese/wavFilesTest/BAC009S0037W0398_BAC009S0037W0309_03_07_nspkrs_1.wav,1,1,TEST,0.0,5.702999999999999,6.3260000000000005,25,0.8477878537332799,34.143805586869995,34.705981991844695,22.369341553423965,1.867454860906422,0.07633741604887234,36.51343330060962,0,3.07
48,./playback/STIMULI/chinese/wavFilesTest/BAC009S0121W0178_BAC009S0122W0348_04_55_nspkrs_2.wav,2,1,TEST,0.0,7.654,8.199,25,21.93089271016558,38.65507373465617,39.529229498252114,98.39831979524712,4.565725194461418,3.0561670297281296,42.13416108479039,0,4.55
22,./playback/STIMULI/chinese/wavFilesTest/BAC009S0064W0121_BAC009S0108W0160_03_62_nspkrs_2.wav,2,1,TEST,0.0,7.7,8.176,25,0.26044489131489,17.577181660665772,21.053585579812832,27.80154351262638,0.6918958361987215,2.128282808630132,34.12290364607102,0,3.62
4,./playback/STIMULI/chinese/wavFilesTest/BAC009S0012W0137_BAC009S0052W0186_03_80_nspkrs_2.wav,2,2,TEST,0.0,7.694,8.573,25,0.6056201695250394,26.65170095329788,30.099504871760306,8.541811367839387,1.5220811964249812,3.6423888468674193,47.677709530704476,0,3.8
43,./playback/STIMULI/chinese/wavFilesTest/BAC009S0108W0444_BAC009S0108W0334_02_99_nspkrs_1.wav,1,1,TEST,0.0,7.212999999999999,7.646,25,7.409390303869088,14.732006633952441,15.689314924439419,2.5317311268468075,1.1718283322494916,1.139801363358444,35.564605224602516,0,2.99
33,./playback/STIMULI/chinese/wavFilesTest/BAC009S0083W0424_BAC009S0083W0264_03_65_nspkrs_1.wav,1,1,TEST,0.0,6.98,7.428999999999999,25,13.949551125570977,10.800893751145901,14.64789853956354,43.988065038693094,1.204554260180494,0.5738074514396772,28.740023338025228,0,3.65
45,./playback/STIMULI/chinese/wavFilesTest/BAC009S0112W0207_BAC009S0734W0409_02_53_nspkrs_2.wav,2,2,TEST,0.0,5.125,5.877999999999999,25,1.6952387605428498,44.49447917882309,45.74400689171846,11.257437368238357,0.20328520186495247,2.518085877896013,46.40762207976565,0,2.53
36,./playback/STIMULI/chinese/wavFilesTest/BAC009S0089W0349_BAC009S0089W0154_04_16_nspkrs_1.wav,1,1,TEST,0.0,6.9879999999999995,7.566,25,13.173362724231794,29.878892217947666,31.774409071763642,18.39123086897746,0.3037616070058835,3.277820980589439,28.232919936294657,0,4.16
68,./playback/STIMULI/chinese/wavFilesTest/BAC009S0195W0418_BAC009S0195W0360_03_84_nspkrs_1.wav,1,1,TEST,0.0,6.955,7.657,25,6.698808067622309,25.53359465759342,30.509862513653957,180.28175763728632,0.8400687585935387,1.171605591467241,32.23968995352012,0,3.84
50,./playback/STIMULI/chinese/wavFilesTest/BAC009S0125W0128_BAC009S0170W0274_02_88_nspkrs_2.wav,2,2,TEST,0.0,7.261,7.737,25,16.748966109981893,30.73470789747174,35.505960363955246,87.98096778047739,2.198760963456886,0.07582244246376035,44.634012006895325,0,2.88
41,./playback/STIMULI/chinese/wavFilesTest/BAC009S0093W0203_BAC009S0106W0233_03_05_nspkrs_2.wav,2,2,TEST,0.0,6.166,7.245,25,12.696084392243733,31.59181066975004,32.80855309741198,60.574129898586705,2.3479011987107583,2.2959008972242714,47.971783715506426,0,3.05
67,./playback/STIMULI/chinese/wavFilesTest/BAC009S0195W0174_BAC009S0204W0372_04_52_nspkrs_2.wav,2,2,TEST,0.0,9.121,9.711,25,5.246838409371264,34.80615271067633,37.43171096829123,26.959698140435535,1.1336383412258186,1.8493248128991127,46.3327204936159,0,4.52
26,./playback/STIMULI/chinese/wavFilesTest/BAC009S0068W0324_BAC009S0906W0357_04_27_nspkrs_2.wav,2,1,TEST,0.0,7.2139999999999995,8.163,25,14.712300878272103,30.570498304622763,31.567123761654983,107.78432119734691,2.292811179731067,1.1346051843516705,58.557152905267486,0,4.27
29,./playback/STIMULI/chinese/wavFilesTest/BAC009S0071W0461_BAC009S0071W0413_03_17_nspkrs_1.wav,1,1,TEST,0.0,5.966,6.452999999999999,25,13.211760472016636,45.892363509137525,46.05544145222156,91.32198425121527,1.832326648655691,1.170898469236306,37.5069062622954,0,3.17
55,./playback/STIMULI/chinese/wavFilesTest/BAC009S0140W0424_BAC009S0140W0359_03_13_nspkrs_1.wav,1,1,TEST,0.0,7.167999999999999,7.629,25,9.559565685744843,21.698286208814626,23.73585726858619,65.76110074539724,1.4968550406617585,1.0728366368859952,39.178099805528156,0,3.13
89,./playback/STIMULI/chinese/wavFilesTest/BAC009S0510W0397_BAC009S0510W0268_02_55_nspkrs_1.wav,1,1,TEST,0.0,6.035,6.468,25,2.238887597184828,24.885780968436485,26.574668174456807,112.05376909368357,1.8348752782390356,2.708115504411282,35.76689458520753,0,2.55
57,./playback/STIMULI/chinese/wavFilesTest/BAC009S0147W0304_BAC009S0223W0353_04_73_nspkrs_2.wav,2,2,TEST,0.0,7.981,8.423,25,3.990418716928417,27.248367915822236,35.697095157732235,48.34650663529311,7.4811408155425205,0.688933358053589,42.25291119702606,0,4.73
81,./playback/STIMULI/chinese/wavFilesTest/BAC009S0250W0193_BAC009S0715W0430_03_12_nspkrs_2.wav,2,1,TEST,0.0,6.303999999999999,7.165,25,2.8140037684578942,34.983087698989245,35.997575793248124,58.13012254869801,0.8982520226671014,0.18838623422917067,43.245963395189044,0,3.12
103,./playback/STIMULI/chinese/wavFilesTest/BAC009S0901W0266_BAC009S0901W0192_02_88_nspkrs_1.wav,1,1,TEST,0.0,6.193,6.704,25,32.52787790799283,39.283408142089115,40.380730595066666,238.89253635770928,3.023073530202028,1.044413991902573,35.18097802324256,0,2.88
32,./playback/STIMULI/chinese/wavFilesTest/BAC009S0076W0478_BAC009S0252W0422_02_80_nspkrs_2.wav,2,2,TEST,0.0,5.68,6.3,25,13.580959959564325,30.85798036148776,32.20968275026817,61.810183500782955,4.645162496701134,0.9080890154693577,62.517194591080404,0,2.8
15,./playback/STIMULI/chinese/wavFilesTest/BAC009S0046W0243_BAC009S0102W0212_03_56_nspkrs_2.wav,2,1,TEST,0.0,7.188,7.776,25,3.5047572481865927,23.900738494955764,26.144663444786183,100.74582543894905,1.9876004756755776,0.02177863568455507,55.11657945195555,0,3.56
11,./playback/STIMULI/chinese/wavFilesTest/BAC009S0038W0122_BAC009S0718W0357_03_53_nspkrs_2.wav,2,2,TEST,0.0,7.121,7.7170000000000005,25,0.3783375347162803,31.856947697848092,33.52045173906186,164.41980073212676,3.2927426228788192,2.9084737716680706,43.775548888715086,0,3.53
44,./playback/STIMULI/chinese/wavFilesTest/BAC009S0110W0303_BAC009S0110W0230_03_54_nspkrs_1.wav,1,1,TEST,0.0,7.072,7.558,25,7.1818467582278345,16.987838711226207,20.389335495343023,33.47133911642027,1.3192473375191565,0.5371624128434576,30.164972107999013,0,3.54
92,./playback/STIMULI/chinese/wavFilesTest/BAC009S0601W0275_BAC009S0716W0469_03_73_nspkrs_2.wav,2,2,TEST,0.0,7.547999999999999,8.093,25,4.074982251522883,34.45562389828538,39.53923310156956,22.801912522791326,1.2424947116006706,3.1089348324550343,55.79265684086504,0,3.73
62,./playback/STIMULI/chinese/wavFilesTest/BAC009S0184W0225_BAC009S0660W0219_03_92_nspkrs_2.wav,2,2,TEST,0.0,7.91,9.009,25,2.5995293404950246,40.80715744497643,42.17276187398624,357.66276560210474,3.4810010033094105,5.982830808348666,37.055100176481815,0,3.92
42,./playback/STIMULI/chinese/wavFilesTest/BAC009S0095W0359_BAC009S0916W0408_04_44_nspkrs_2.wav,2,2,TEST,0.0,8.964,9.646,25,5.410680332690092,40.93549993657436,42.36941474008136,2.163260689478875,2.477870583936033,0.21551620341043076,44.274919451479114,0,4.44
79,./playback/STIMULI/chinese/wavFilesTest/BAC009S0247W0341_BAC009S0247W0268_02_54_nspkrs_1.wav,1,1,TEST,0.0,6.635,7.377999999999999,25,11.33027045550206,24.95596022294744,25.559940152328437,1.476523502256498,0.45565371598803495,4.265890852700082,29.54113815798131,0,2.54
86,./playback/STIMULI/chinese/wavFilesTest/BAC009S0350W0164_BAC009S0513W0149_03_50_nspkrs_2.wav,2,2,TEST,0.0,7.072,7.5120000000000005,25,12.315402965166669,16.884890235921684,21.159222634074453,73.28389889427888,1.6916724485063348,0.122090086296609,47.934654703675434,0,3.5
84,./playback/STIMULI/chinese/wavFilesTest/BAC009S0347W0130_BAC009S0761W0231_04_92_nspkrs_2.wav,2,2,TEST,0.0,9.934,10.372,25,18.118120429482587,31.223515551094682,34.26417885596459,113.86594967228922,0.33199932515134556,2.5830982692290547,28.661680128468415,0,4.92
64,./playback/STIMULI/chinese/wavFilesTest/BAC009S0187W0335_BAC009S0203W0176_04_71_nspkrs_2.wav,2,2,TEST,0.0,8.165,8.645,25,5.242128314980789,36.87937206079669,40.43711657587954,137.5942700240144,1.3547577899974108,1.146963299566707,36.3485272461837,0,4.71
17,./playback/STIMULI/chinese/wavFilesTest/BAC009S0050W0290_BAC009S0078W0244_04_21_nspkrs_2.wav,2,1,TEST,0.0,8.491,9.033,25,0.6915442058072472,17.51812451693341,20.327143893339844,24.577871315479456,3.2029502380388504,0.6343225391886875,38.433673718937996,0,4.21
30,./playback/STIMULI/chinese/wavFilesTest/BAC009S0072W0368_BAC009S0121W0189_03_65_nspkrs_2.wav,2,2,TEST,0.0,7.376,7.968999999999999,25,11.041651687457076,28.33526126620537,30.88491927701513,85.6510065734156,1.8018216172454746,5.660943241057311,43.23992032117389,0,3.65
99,./playback/STIMULI/chinese/wavFilesTest/BAC009S0736W0311_BAC009S0736W0289_04_45_nspkrs_1.wav,1,2,TEST,0.0,8.839,9.529,25,28.154056202615777,37.53461443661376,41.113370942898705,83.14071713782073,2.5051471992858474,5.3249504434786985,36.450100595738235,0,4.45
75,./playback/STIMULI/chinese/wavFilesTest/BAC009S0214W0262_BAC009S0757W0439_03_23_nspkrs_2.wav,2,1,TEST,0.0,7.608,8.027999999999999,25,20.319201717588726,44.661850132585634,47.401622455522755,372.9767661416464,0.9463161896994237,1.4414840753451017,42.33810458956299,0,3.23
13,./playback/STIMULI/chinese/wavFilesTest/BAC009S0039W0451_BAC009S0039W0210_04_62_nspkrs_1.wav,1,1,TEST,0.0,7.612,8.146,25,0.3203774183182304,23.783019216985874,25.266423767098644,98.25531578086003,0.49536194444098225,1.2469045223988928,30.932636649261557,0,4.62
70,./playback/STIMULI/chinese/wavFilesTest/BAC009S0197W0428_BAC009S0197W0146_03_55_nspkrs_1.wav,1,2,TEST,0.0,6.3839999999999995,7.154,25,6.1972416134178445,34.14366600469378,38.24054061304483,223.31945801013762,4.077404952548175,0.5152155075314653,44.66641480839067,0,3.55
16,./playback/STIMULI/chinese/wavFilesTest/BAC009S0049W0316_BAC009S0049W0136_03_24_nspkrs_1.wav,1,1,TEST,0.0,6.099,6.56,25,18.338331694475457,24.83951315090181,26.142725267837427,90.68709085900417,1.0327424792998698,0.4947049558855525,34.14307036532262,0,3.24
49,./playback/STIMULI/chinese/wavFilesTest/BAC009S0121W0415_BAC009S0121W0371_03_27_nspkrs_1.wav,1,1,TEST,0.0,7.03,7.444,25,19.91540871802769,18.549941884508307,19.413395332057032,119.92049276093505,1.6531963445307145,3.4166402859882794,32.4520479607572,0,3.27
