fIndex,fname,label,response,session,t_start,t_end,t_resp,subID,pitch,mfcc,mel,scentroid,harm,intensity,xvec,lang,changeIns,RT,incorrect
17,./playback/STIMULI/english/wavFilesTest/1284-1181-0021_1284-1180-0013_02_70_nspkrs_1.wav,1,1,TEST,0.0,6.471,7.0379999999999985,25,87.99308537919256,30.679177177481797,39.29818348517943,19.7893044166068,3.6517503727476464,1.7341813093516265,43.77500901858453,1,2.7,0.5669999999999984,0
95,./playback/STIMULI/english/wavFilesTest/6294-86679-0038_8464-282934-0001_02_83_nspkrs_2.wav,2,1,TEST,0.0,5.517,6.27,25,25.57005499520797,62.30238982817544,62.912817045770375,126.20511821145884,5.882825997003592,1.670972258437942,48.4344539491516,1,2.83,0.7529999999999992,1
91,./playback/STIMULI/english/wavFilesTest/576-129623-0090_8677-296078-0041_03_62_nspkrs_2.wav,2,2,TEST,0.0,7.261,7.911,25,19.15776717084225,42.73372924054033,45.02253840067977,846.735447253387,6.820296195744738,1.1411265072304388,41.90725329063115,1,3.62,0.6499999999999995,0
59,./playback/STIMULI/english/wavFilesTest/3368-170950-0007_5656-44577-0005_03_60_nspkrs_2.wav,2,2,TEST,0.0,7.587999999999999,8.105,25,4.165544778480552,32.75270757245338,33.59310080292077,200.03222165952232,0.8931284632939445,3.651143238530551,51.02741754552059,1,3.6,0.5170000000000012,0
37,./playback/STIMULI/english/wavFilesTest/224-129790-0037_224-129790-0000_02_80_nspkrs_1.wav,1,1,TEST,0.0,6.074,6.9,25,92.65329312025776,32.34677156246947,50.34423360963395,53.838967299957396,0.6800176764942254,1.7255169301778892,33.740691185375915,1,2.8,0.8260000000000005,0
78,./playback/STIMULI/english/wavFilesTest/4837-302000-0019_5393-19219-0022_04_26_nspkrs_2.wav,2,2,TEST,0.0,8.605,9.116,25,2.7835506707060347,38.280313773014285,39.56306193925207,109.24339625120449,0.927349586363576,1.3459441483601893,65.91157145076397,1,4.26,0.5109999999999992,0
26,./playback/STIMULI/english/wavFilesTest/1752-16632-0048_288-130994-0034_04_76_nspkrs_2.wav,2,2,TEST,0.0,8.027000000000001,8.908999999999997,25,3.2320191055315206,44.06962907342864,45.18859999452064,104.77169893141706,3.9406390544606067,0.7979726382191217,63.06380715208988,1,4.76,0.8819999999999961,0
28,./playback/STIMULI/english/wavFilesTest/176-123271-0022_4973-24514-0013_04_76_nspkrs_2.wav,2,2,TEST,0.0,7.911,8.474,25,7.477682819317267,20.179577094162227,22.837642340409964,118.74944116379623,1.1989330721870992,1.9928939022428975,42.01551614331628,1,4.76,0.5630000000000006,0
96,./playback/STIMULI/english/wavFilesTest/6295-244435-0028_7188-104637-0037_02_56_nspkrs_2.wav,2,2,TEST,0.0,5.189,6.671,25,5.284020792085599,33.736570529420504,34.4974031444951,186.25769203066855,2.662477411397658,1.8243629154796253,48.751280642626845,1,2.56,1.4820000000000002,0
63,./playback/STIMULI/english/wavFilesTest/3615-14677-0003_6865-95959-0002_04_75_nspkrs_2.wav,2,2,TEST,0.0,9.381,9.769,25,8.272770451338033,28.1076795771132,29.81682381967572,447.14336770971335,2.964293186787252,5.408703624902259,53.74421824387025,1,4.75,0.3879999999999999,0
24,./playback/STIMULI/english/wavFilesTest/1580-141084-0027_1580-141083-0030_03_36_nspkrs_1.wav,1,1,TEST,0.0,6.9110000000000005,7.746,25,24.46895953445593,25.058050537021128,26.76596589977705,119.51955861920841,1.6359144860645394,0.210252174721532,35.32706028209449,1,3.36,0.835,0
41,./playback/STIMULI/english/wavFilesTest/2393-144496-0100_2393-144496-0061_04_77_nspkrs_1.wav,1,1,TEST,0.0,7.402,7.926,25,19.301501313872194,22.42184852338745,23.826822213866247,83.37505877831882,0.7148216771819431,3.6068351771867375,32.404524055736125,1,4.77,0.524,0
47,./playback/STIMULI/english/wavFilesTest/2741-159386-0015_5660-101884-0019_03_19_nspkrs_2.wav,2,1,TEST,0.0,7.907999999999999,8.68,25,14.434167673190302,44.39792649481811,47.294909524271404,188.07084480896853,0.43356693764806653,3.479012801328608,40.071481272919385,1,3.19,0.7720000000000011,1
50,./playback/STIMULI/english/wavFilesTest/2830-3980-0004_6494-60801-0033_03_81_nspkrs_2.wav,2,2,TEST,0.0,7.959,8.519,25,3.9993688814242176,23.57430624750374,24.840770094212548,99.56729659740074,2.12900975682436,0.07743527328290156,46.35241711189838,1,3.81,0.5600000000000005,0
81,./playback/STIMULI/english/wavFilesTest/5154-6174-0016_5154-26558-0008_04_32_nspkrs_1.wav,1,1,TEST,0.0,7.025,7.951,25,67.4503788050038,34.413122882176445,37.24462377412311,109.849727713358,2.191155684788692,0.7225252399687747,35.27358779055488,1,4.32,0.9259999999999993,0
88,./playback/STIMULI/english/wavFilesTest/5694-64029-0010_7569-102240-0015_03_85_nspkrs_2.wav,2,2,TEST,0.0,7.792000000000002,8.317,25,1.5043671157266658,19.09909373271567,23.271947430943328,151.30166202006694,1.150526940773636,3.4066365437228683,41.89698229792669,1,3.85,0.5249999999999986,0
23,./playback/STIMULI/english/wavFilesTest/1552-140651-0035_2368-157057-0033_03_98_nspkrs_2.wav,2,2,TEST,0.0,8.285,8.718,25,2.0548390651559885,50.95346398686653,51.59696183229676,374.91639091570573,0.5587854719644003,3.338919106540956,54.24883970078372,1,3.98,0.43299999999999983,0
94,./playback/STIMULI/english/wavFilesTest/5968-61356-0016_5968-55202-0008_03_66_nspkrs_1.wav,1,1,TEST,0.0,7.907999999999999,9.318,25,35.22449687573547,43.80528182723752,44.28038494688529,215.80757049860904,1.2560340901911236,1.99767088354902,46.18070986959445,1,3.66,1.410000000000001,0
105,./playback/STIMULI/english/wavFilesTest/7704-106974-0008_7704-106969-0000_04_68_nspkrs_1.wav,1,1,TEST,0.0,8.119,8.776,25,9.654667858486404,42.52426713940653,43.328144175469674,126.25782811222359,1.29756331505952,3.666799041397553,42.07543523102657,1,4.68,0.657,0
3,./playback/STIMULI/chinese/wavFilesTest/BAC009S0010W0452_BAC009S0010W0203_02_94_nspkrs_1.wav,1,2,TRAIN,0.0,5.832999999999998,7.562,26,1.1584252692387054,38.961851302782506,39.869455010882966,115.11010926205358,1.3815433209272028,0.5784511134237249,0.0,0,2.94,1.7290000000000019,1
6,./playback/STIMULI/chinese/wavFilesTest/BAC009S0024W0461_BAC009S0024W0342_03_09_nspkrs_1.wav,1,1,TRAIN,0.0,5.724,6.632999999999999,26,4.703020680567789,19.73372147623432,21.027099780450705,148.6352319570153,1.28910624630862,2.3019541656073703,0.0,0,3.09,0.9089999999999989,0
1,./playback/STIMULI/chinese/wavFilesTest/BAC009S0005W0398_BAC009S0005W0281_03_12_nspkrs_1.wav,1,1,TRAIN,0.0,6.26,6.934,26,3.505674631196229,36.47231979104891,37.38560484785904,52.45378562476003,4.409831225819658,1.5003060749929489,0.0,0,3.12,0.6740000000000004,0
7,./playback/STIMULI/chinese/wavFilesTest/BAC009S0030W0393_BAC009S0030W0127_02_95_nspkrs_1.wav,1,1,TRAIN,0.0,7.265,7.697999999999999,26,11.650012184032507,40.30600159429209,42.3834785878509,190.4682509231278,3.6221398245785768,1.992793293665997,0.0,0,2.95,0.43299999999999894,0
8,./playback/STIMULI/chinese/wavFilesTest/BAC009S0032W0445_BAC009S0032W0219_03_81_nspkrs_1.wav,1,2,TRAIN,0.0,7.372999999999998,7.825,26,8.93097109447885,38.44889648103846,40.005523586018356,91.52937271220871,2.9806038578159666,2.415773592296077,0.0,0,3.81,0.45200000000000173,1
2,./playback/STIMULI/chinese/wavFilesTest/BAC009S0006W0204_BAC009S0019W0258_03_45_nspkrs_2.wav,2,1,TRAIN,0.0,6.979,7.537000000000001,26,0.01149018881972097,37.97059329784704,39.959697062559854,57.21180216250946,0.23516022184463914,3.270813425864844,0.0,0,3.45,0.5580000000000007,1
61,./playback/STIMULI/chinese/wavFilesTest/BAC009S0167W0471_BAC009S0660W0299_04_90_nspkrs_2.wav,2,1,TEST,0.0,9.894,10.412,26,3.7092408562971,12.934479989913848,17.29730840892941,109.73839020733264,1.277673984953191,0.1849534197933309,32.492006170098556,0,4.9,0.5180000000000007,1
19,./playback/STIMULI/chinese/wavFilesTest/BAC009S0052W0186_BAC009S0084W0412_03_80_nspkrs_2.wav,2,2,TEST,0.0,6.422999999999999,7.011,26,10.377835586584396,26.837542007260556,28.804985176781468,154.20431504399562,4.115481937070328,2.036764493515548,40.7146749296763,0,3.8,0.588000000000001,0
49,./playback/STIMULI/chinese/wavFilesTest/BAC009S0121W0415_BAC009S0121W0371_03_27_nspkrs_1.wav,1,1,TEST,0.0,7.026,7.394,26,19.91540871802769,18.54994188450831,19.41339533205703,119.92049276093503,1.6531963445307143,3.4166402859882794,32.4520479607572,0,3.27,0.3680000000000003,0
38,./playback/STIMULI/chinese/wavFilesTest/BAC009S0090W0373_BAC009S0090W0327_03_45_nspkrs_1.wav,1,1,TEST,0.0,7.791,8.25,26,2.4551329087126987,8.887981140705163,10.65286068124614,17.506271610487488,1.917436362531438,0.2688465210243862,28.46850336250016,0,3.45,0.45899999999999963,0
57,./playback/STIMULI/chinese/wavFilesTest/BAC009S0147W0304_BAC009S0223W0353_04_73_nspkrs_2.wav,2,2,TEST,0.0,7.977,8.214,26,3.990418716928417,27.24836791582224,35.697095157732235,48.34650663529311,7.48114081554252,0.688933358053589,42.25291119702606,0,4.73,0.2370000000000001,0
89,./playback/STIMULI/chinese/wavFilesTest/BAC009S0510W0397_BAC009S0510W0268_02_55_nspkrs_1.wav,1,1,TEST,0.0,6.027,6.376,26,2.2388875971848283,24.885780968436485,26.57466817445681,112.05376909368357,1.834875278239036,2.708115504411282,35.76689458520753,0,2.55,0.3490000000000002,0
34,./playback/STIMULI/chinese/wavFilesTest/BAC009S0085W0438_BAC009S0119W0152_03_70_nspkrs_2.wav,2,2,TEST,0.0,7.4689999999999985,7.854,26,8.110737045932979,43.16564466234386,44.150627413763196,277.16139428363687,4.283528306006828,2.024580162895191,55.54256309316928,0,3.7,0.38500000000000156,0
82,./playback/STIMULI/chinese/wavFilesTest/BAC009S0339W0421_BAC009S0339W0196_03_63_nspkrs_1.wav,1,2,TEST,0.0,7.723,8.097000000000001,26,29.10356644853186,27.90611740156204,30.962635447497156,159.7472177254341,1.7632564181555246,4.52417124107177,36.36733649707682,0,3.63,0.37400000000000144,1
28,./playback/STIMULI/chinese/wavFilesTest/BAC009S0071W0167_BAC009S0083W0402_04_61_nspkrs_2.wav,2,1,TEST,0.0,7.768,8.044,26,10.039327860864404,32.95843266419333,33.917217676730445,93.01605231532926,2.382421562655189,3.4689106447745384,48.099534413900535,0,4.61,0.2760000000000007,1
70,./playback/STIMULI/chinese/wavFilesTest/BAC009S0197W0428_BAC009S0197W0146_03_55_nspkrs_1.wav,1,2,TEST,0.0,6.374,6.917999999999998,26,6.1972416134178445,34.14366600469378,38.24054061304483,223.3194580101376,4.077404952548175,0.5152155075314653,44.66641480839068,0,3.55,0.5439999999999987,1
94,./playback/STIMULI/chinese/wavFilesTest/BAC009S0703W0422_BAC009S0703W0208_03_52_nspkrs_1.wav,1,1,TEST,0.0,8.1,8.572000000000001,26,5.562069735992793,26.44501900800399,27.04108509242502,53.07685681618439,2.2052458562037787,1.873731633377872,28.20800593373217,0,3.52,0.4720000000000013,0
27,./playback/STIMULI/chinese/wavFilesTest/BAC009S0070W0447_BAC009S0083W0159_03_98_nspkrs_2.wav,2,2,TEST,0.0,8.468,8.844,26,9.355132016503319,56.772376029343484,57.780995075174104,108.50259531099522,0.8603662426689382,5.140019082086624,48.78830571456192,0,3.98,0.37599999999999945,0
30,./playback/STIMULI/chinese/wavFilesTest/BAC009S0072W0368_BAC009S0121W0189_03_65_nspkrs_2.wav,2,2,TEST,0.0,7.375,7.904,26,11.041651687457074,28.33526126620537,30.88491927701513,85.6510065734156,1.8018216172454744,5.6609432410573115,43.23992032117389,0,3.65,0.5289999999999999,0
66,./playback/STIMULI/chinese/wavFilesTest/BAC009S0194W0331_BAC009S0194W0185_04_71_nspkrs_1.wav,1,1,TEST,0.0,7.829,8.182,26,2.4012147632085146,17.707310765532803,20.354282810116068,8.695420313024556,1.440224921172396,2.1925486742932208,32.126903936377204,0,4.71,0.35300000000000065,0
102,./playback/STIMULI/chinese/wavFilesTest/BAC009S0759W0192_BAC009S0763W0147_04_14_nspkrs_2.wav,2,1,TEST,0.0,8.36,8.777000000000001,26,10.34829892652658,38.910630029167535,39.957327305704155,182.78674365278488,1.477765215762366,0.8833993039532402,40.950165813686795,0,4.14,0.4170000000000016,1
48,./playback/STIMULI/chinese/wavFilesTest/BAC009S0121W0178_BAC009S0122W0348_04_55_nspkrs_2.wav,2,1,TEST,0.0,7.653,8.738999999999999,26,21.930892710165576,38.65507373465617,39.52922949825211,98.39831979524712,4.565725194461418,3.0561670297281296,42.13416108479039,0,4.55,1.0859999999999994,1
105,./playback/STIMULI/chinese/wavFilesTest/BAC009S0902W0425_BAC009S0902W0208_03_61_nspkrs_1.wav,1,2,TEST,0.0,8.072000000000001,8.755,26,9.82709785453244,26.107468997101265,27.02231817270935,61.36650527551068,0.40545322426721053,2.376092788895562,31.48636611327861,0,3.61,0.6829999999999998,1
31,./playback/STIMULI/chinese/wavFilesTest/BAC009S0072W0461_BAC009S0072W0126_04_38_nspkrs_1.wav,1,1,TEST,0.0,7.957000000000002,8.625,26,10.303836629993015,30.81714592931569,32.91431116117278,33.740707017156694,0.8241157416392078,0.3979096245263207,30.51550069000751,0,4.38,0.6679999999999984,0
40,./playback/STIMULI/chinese/wavFilesTest/BAC009S0092W0416_BAC009S0092W0154_04_81_nspkrs_1.wav,1,1,TEST,0.0,7.675,7.731,26,1.4886059887508483,25.533339616796013,26.15669729044579,49.73250036935258,3.348414168501753,0.06338667174905765,34.185496314384515,0,4.81,0.05600000000000005,0
73,./playback/STIMULI/chinese/wavFilesTest/BAC009S0210W0307_BAC009S0352W0139_03_22_nspkrs_2.wav,2,1,TEST,0.0,8.115,8.597000000000001,26,10.823290194892195,26.622768397893104,28.944242012322608,123.24188570816715,0.9381749097754196,1.583690265710047,39.736425124921276,0,3.22,0.4820000000000011,1
50,./playback/STIMULI/chinese/wavFilesTest/BAC009S0125W0128_BAC009S0170W0274_02_88_nspkrs_2.wav,2,2,TEST,0.0,7.274,7.587999999999999,26,16.748966109981893,30.734707897471736,35.505960363955246,87.98096778047739,2.1987609634568863,0.07582244246376035,44.63401200689533,0,2.88,0.31399999999999917,0
35,./playback/STIMULI/chinese/wavFilesTest/BAC009S0089W0196_BAC009S0705W0255_04_30_nspkrs_2.wav,2,2,TEST,0.0,7.609,7.941,26,7.011761318110674,18.52482222910993,19.38616716421837,144.0357573869351,2.2080807478931703,0.1234432953215645,51.20181019613288,0,4.3,0.33199999999999985,0
65,./playback/STIMULI/chinese/wavFilesTest/BAC009S0191W0224_BAC009S0745W0306_04_33_nspkrs_2.wav,2,2,TEST,0.0,8.722999999999999,8.9,26,1.83897659267609,18.435040789313764,20.613795782439727,129.99175832592258,1.10189045927169,0.013643654143223216,43.372387352679176,0,4.33,0.17700000000000138,0
63,./playback/STIMULI/chinese/wavFilesTest/BAC009S0185W0372_BAC009S0185W0370_03_82_nspkrs_1.wav,1,1,TEST,0.0,6.888,7.542000000000002,26,56.67504778532546,44.12824607500527,53.9372265201342,272.51978926890615,6.016915027573246,3.973707128518768,36.80663791057303,0,3.82,0.6540000000000017,0
9,./playback/STIMULI/chinese/wavFilesTest/BAC009S0036W0376_BAC009S0036W0336_03_34_nspkrs_1.wav,1,1,TEST,0.0,8.326,8.691,26,1.6142605110378128,18.12668382864884,18.455999366141885,1.6845611777881118,1.487127941886328,0.5338875789037019,28.87770776827423,0,3.34,0.3650000000000002,0
85,./playback/STIMULI/chinese/wavFilesTest/BAC009S0347W0352_BAC009S0347W0314_03_13_nspkrs_1.wav,1,1,TEST,0.0,5.983,6.375,26,14.538041908382326,18.441432046831874,22.83598264994238,37.42774151930917,2.539277936072711,2.7538179224868884,37.67967190844557,0,3.13,0.39200000000000035,0
75,./playback/STIMULI/chinese/wavFilesTest/BAC009S0214W0262_BAC009S0757W0439_03_23_nspkrs_2.wav,2,2,TEST,0.0,7.607,8.027999999999999,26,20.319201717588726,44.66185013258563,47.401622455522755,372.97676614164635,0.9463161896994235,1.4414840753451017,42.338104589562995,0,3.23,0.4209999999999985,0
101,./playback/STIMULI/chinese/wavFilesTest/BAC009S0752W0201_BAC009S0752W0194_03_17_nspkrs_1.wav,1,1,TEST,0.0,7.976,8.359,26,25.36168968807439,19.806651076863943,29.972635455079764,43.267879803237626,3.9645208876020814,0.25469123627158297,33.250517866823394,0,3.17,0.383,0
4,./playback/STIMULI/chinese/wavFilesTest/BAC009S0012W0137_BAC009S0052W0186_03_80_nspkrs_2.wav,2,2,TEST,0.0,7.676,8.059,26,0.6056201695250394,26.651700953297876,30.099504871760306,8.541811367839388,1.5220811964249812,3.6423888468674193,47.677709530704476,0,3.8,0.3829999999999991,0
25,./playback/STIMULI/chinese/wavFilesTest/BAC009S0067W0365_BAC009S0067W0250_02_77_nspkrs_1.wav,1,1,TEST,0.0,5.959,6.45,26,15.785932142493564,21.731479605509872,22.043506472918047,96.19027774813007,1.1979025381444632,1.3666555789770172,32.224803998503816,0,2.77,0.49100000000000055,0
77,./playback/STIMULI/chinese/wavFilesTest/BAC009S0232W0412_BAC009S0363W0133_04_42_nspkrs_2.wav,2,2,TEST,0.0,8.052999999999999,8.419,26,3.1586384348654515,32.292546414600096,34.14966850403633,25.061550831853534,1.9317881519841225,1.549231938576554,42.979808120169004,0,4.42,0.36600000000000144,0
37,./playback/STIMULI/chinese/wavFilesTest/BAC009S0090W0286_BAC009S0109W0462_04_92_nspkrs_2.wav,2,1,TEST,0.0,9.905,10.884,26,4.661510099441671,21.79794272667033,23.629665759189248,9.881892306287169,1.123286665126262,0.13175868548155736,37.38936786404585,0,4.92,0.979000000000001,1
23,./playback/STIMULI/chinese/wavFilesTest/BAC009S0064W0353_BAC009S0064W0267_03_02_nspkrs_1.wav,1,1,TEST,0.0,7.54,8.248,26,1.5267296601038682,21.67054043932044,22.098153398523227,213.6981933569686,0.34189052404950626,0.3927268045853509,31.215648188521165,0,3.02,0.7079999999999993,0
33,./playback/STIMULI/chinese/wavFilesTest/BAC009S0083W0424_BAC009S0083W0264_03_65_nspkrs_1.wav,1,1,TEST,0.0,6.985,7.801,26,13.949551125570974,10.8008937511459,14.647898539563538,43.988065038693094,1.2045542601804942,0.5738074514396772,28.74002333802523,0,3.65,0.8159999999999998,0
51,./playback/STIMULI/chinese/wavFilesTest/BAC009S0128W0416_BAC009S0128W0353_02_59_nspkrs_1.wav,1,1,TEST,0.0,6.815,7.362999999999999,26,0.948997015637758,13.286366208594634,15.880133753790705,37.932668795320296,1.690314328036175,0.2490879911254069,33.67973798485848,0,2.59,0.5479999999999983,0
88,./playback/STIMULI/chinese/wavFilesTest/BAC009S0422W0435_BAC009S0727W0193_03_00_nspkrs_2.wav,2,2,TEST,0.0,6.077000000000001,6.476,26,34.68423439235065,32.889466239749346,35.19069344213773,68.03747653736048,3.4362430126321595,0.3691249744737206,49.94345987683999,0,3.0,0.39899999999999913,0
67,./playback/STIMULI/chinese/wavFilesTest/BAC009S0195W0174_BAC009S0204W0372_04_52_nspkrs_2.wav,2,2,TEST,0.0,9.116,9.517,26,5.2468384093712634,34.80615271067633,37.43171096829123,26.959698140435535,1.1336383412258186,1.8493248128991129,46.332720493615895,0,4.52,0.4009999999999998,0
55,./playback/STIMULI/chinese/wavFilesTest/BAC009S0140W0424_BAC009S0140W0359_03_13_nspkrs_1.wav,1,2,TEST,0.0,7.167999999999998,7.47,26,9.559565685744843,21.698286208814626,23.73585726858619,65.76110074539724,1.4968550406617585,1.0728366368859952,39.178099805528156,0,3.13,0.3020000000000014,1
96,./playback/STIMULI/chinese/wavFilesTest/BAC009S0729W0483_BAC009S0729W0320_04_55_nspkrs_1.wav,1,1,TEST,0.0,7.445,7.8370000000000015,26,14.740259083424066,17.533060971647238,18.577944901357306,100.25903497878937,0.9377385982636629,0.56539187766775,29.184904187770872,0,4.55,0.39200000000000124,0
20,./playback/STIMULI/chinese/wavFilesTest/BAC009S0059W0167_BAC009S0117W0410_03_10_nspkrs_2.wav,2,1,TEST,0.0,6.265,6.806,26,4.598530163726196,22.47108016035145,25.76473771407162,91.53770985899887,0.6378671446578608,1.1418182246987527,50.747294558846356,0,3.1,0.5410000000000004,1
84,./playback/STIMULI/chinese/wavFilesTest/BAC009S0347W0130_BAC009S0761W0231_04_92_nspkrs_2.wav,2,1,TEST,0.0,9.941,10.284,26,18.118120429482587,31.22351555109468,34.26417885596459,113.86594967228922,0.3319993251513456,2.5830982692290547,28.661680128468408,0,4.92,0.34299999999999997,1
43,./playback/STIMULI/chinese/wavFilesTest/BAC009S0108W0444_BAC009S0108W0334_02_99_nspkrs_1.wav,1,1,TEST,0.0,7.21,8.836,26,7.409390303869087,14.73200663395244,15.68931492443942,2.5317311268468075,1.1718283322494916,1.139801363358444,35.56460522460252,0,2.99,1.6260000000000003,0
46,./playback/STIMULI/chinese/wavFilesTest/BAC009S0117W0303_BAC009S0123W0335_05_00_nspkrs_2.wav,2,2,TEST,0.0,10.07,10.542,26,23.43967068379078,49.21312567545538,50.193255425683915,226.79170207283573,1.4628167498713154,2.4392189489881986,46.08776545959425,0,5.0,0.47199999999999953,0
54,./playback/STIMULI/chinese/wavFilesTest/BAC009S0138W0364_BAC009S0138W0356_03_04_nspkrs_1.wav,1,2,TEST,0.0,7.126,7.604,26,42.72385304336683,29.957554084618945,36.34233451180736,21.278342054598625,4.4467203632550705,0.18905605404097514,35.76907826548386,0,3.04,0.47799999999999976,1
16,./playback/STIMULI/chinese/wavFilesTest/BAC009S0049W0316_BAC009S0049W0136_03_24_nspkrs_1.wav,1,1,TEST,0.0,6.097,6.358,26,18.338331694475453,24.83951315090181,26.142725267837427,90.68709085900416,1.0327424792998698,0.4947049558855525,34.14307036532262,0,3.24,0.26099999999999923,0
100,./playback/STIMULI/chinese/wavFilesTest/BAC009S0743W0407_BAC009S0743W0382_02_56_nspkrs_1.wav,1,1,TEST,0.0,6.24,6.607,26,3.667108239524538,13.625437095490494,17.66931990873678,66.78150855066815,1.1032135992087166,2.254204913222381,37.25377971626549,0,2.56,0.367,0
60,./playback/STIMULI/chinese/wavFilesTest/BAC009S0167W0400_BAC009S0167W0388_02_72_nspkrs_1.wav,1,1,TEST,0.0,6.494,6.864,26,20.03263146503011,15.416757760266545,21.34494815639038,74.96125674301976,1.912879225673908,0.9903594836919324,34.42213043909545,0,2.72,0.3700000000000001,0
80,./playback/STIMULI/chinese/wavFilesTest/BAC009S0249W0357_BAC009S0249W0241_03_63_nspkrs_1.wav,1,2,TEST,0.0,7.376,7.813,26,9.679268456789911,21.133510478223396,22.02740106936461,116.81029258963065,1.3387909773038036,3.2919997556346487,34.580770437675106,0,3.63,0.4369999999999994,1
44,./playback/STIMULI/chinese/wavFilesTest/BAC009S0110W0303_BAC009S0110W0230_03_54_nspkrs_1.wav,1,1,TEST,0.0,7.082999999999998,7.393,26,7.1818467582278345,16.987838711226207,20.389335495343023,33.47133911642027,1.3192473375191565,0.5371624128434576,30.16497210799901,0,3.54,0.3100000000000014,0
41,./playback/STIMULI/chinese/wavFilesTest/BAC009S0093W0203_BAC009S0106W0233_03_05_nspkrs_2.wav,2,2,TEST,0.0,6.167000000000002,6.4860000000000015,26,12.696084392243733,31.591810669750036,32.80855309741198,60.57412989858671,2.3479011987107583,2.295900897224272,47.97178371550642,0,3.05,0.31899999999999995,0
92,./playback/STIMULI/chinese/wavFilesTest/BAC009S0601W0275_BAC009S0716W0469_03_73_nspkrs_2.wav,2,2,TEST,0.0,7.56,8.181000000000001,26,4.074982251522883,34.45562389828538,39.539233101569565,22.80191252279133,1.2424947116006706,3.1089348324550343,55.79265684086504,0,3.73,0.6210000000000013,0
13,./playback/STIMULI/chinese/wavFilesTest/BAC009S0039W0451_BAC009S0039W0210_04_62_nspkrs_1.wav,1,1,TEST,0.0,7.612,8.149,26,0.3203774183182304,23.783019216985874,25.266423767098647,98.25531578086004,0.4953619444409823,1.2469045223988928,30.93263664926156,0,4.62,0.536999999999999,0
53,./playback/STIMULI/chinese/wavFilesTest/BAC009S0131W0134_BAC009S0198W0373_03_08_nspkrs_2.wav,2,2,TEST,0.0,7.77,8.039,26,4.348191973527065,40.32344396205559,42.471693544617295,227.74625021057372,1.0033271367243604,0.3292938470786311,57.6586101634348,0,3.08,0.26900000000000013,0
83,./playback/STIMULI/chinese/wavFilesTest/BAC009S0342W0169_BAC009S0342W0129_03_49_nspkrs_1.wav,1,1,TEST,0.0,6.567,6.976,26,11.594473469494972,23.634577070468488,32.21001007678823,11.589208935072804,0.8270017983226445,0.35931407803970217,33.46936778911836,0,3.49,0.4089999999999998,0
78,./playback/STIMULI/chinese/wavFilesTest/BAC009S0242W0494_BAC009S0242W0152_04_77_nspkrs_1.wav,1,2,TEST,0.0,8.442,8.76,26,13.499378028469096,27.043057339271613,29.919701328023145,230.6747781673381,1.9438824749492982,1.0147303525935314,37.3172561882188,0,4.77,0.3179999999999996,1
90,./playback/STIMULI/chinese/wavFilesTest/BAC009S0517W0412_BAC009S0517W0305_02_87_nspkrs_1.wav,1,1,TEST,0.0,6.355,6.8420000000000005,26,0.1330954219534135,28.292196624782644,29.444932497572765,58.85679691279438,3.4103089789950314,2.8700079713997586,32.13290672250538,0,2.87,0.4870000000000001,0
11,./playback/STIMULI/chinese/wavFilesTest/BAC009S0038W0122_BAC009S0718W0357_03_53_nspkrs_2.wav,2,2,TEST,0.0,7.126,7.3679999999999986,26,0.3783375347162803,31.856947697848092,33.52045173906186,164.41980073212676,3.2927426228788192,2.90847377166807,43.77554888871509,0,3.53,0.24199999999999822,0
64,./playback/STIMULI/chinese/wavFilesTest/BAC009S0187W0335_BAC009S0203W0176_04_71_nspkrs_2.wav,2,2,TEST,0.0,8.171,8.824,26,5.242128314980789,36.87937206079668,40.43711657587954,137.5942700240144,1.3547577899974108,1.146963299566707,36.34852724618371,0,4.71,0.6530000000000005,0
74,./playback/STIMULI/chinese/wavFilesTest/BAC009S0210W0338_BAC009S0210W0209_02_63_nspkrs_1.wav,1,2,TEST,0.0,7.377000000000002,7.731,26,14.729660503653266,32.39179754182476,35.734987146359245,193.81395436495683,3.335236152956917,2.369302093155582,36.32738734979392,0,2.63,0.3539999999999983,1
72,./playback/STIMULI/chinese/wavFilesTest/BAC009S0203W0326_BAC009S0665W0433_04_17_nspkrs_2.wav,2,2,TEST,0.0,8.42,8.894,26,14.734245560568638,35.56778143618674,38.74390080186087,158.9363484833745,3.650524615589811,7.2573716540139666,30.489872586995624,0,4.17,0.4740000000000002,0
32,./playback/STIMULI/chinese/wavFilesTest/BAC009S0076W0478_BAC009S0252W0422_02_80_nspkrs_2.wav,2,2,TEST,0.0,5.685,6.2189999999999985,26,13.580959959564323,30.857980361487762,32.20968275026817,61.810183500782955,4.645162496701134,0.9080890154693576,62.5171945910804,0,2.8,0.5339999999999989,0
29,./playback/STIMULI/chinese/wavFilesTest/BAC009S0071W0461_BAC009S0071W0413_03_17_nspkrs_1.wav,1,1,TEST,0.0,5.957000000000002,6.399,26,13.211760472016636,45.89236350913753,46.055441452221565,91.32198425121528,1.8323266486556908,1.170898469236306,37.5069062622954,0,3.17,0.4419999999999984,0
87,./playback/STIMULI/chinese/wavFilesTest/BAC009S0356W0160_BAC009S0511W0405_04_50_nspkrs_2.wav,2,2,TEST,0.0,9.068,9.578,26,15.140513113635393,37.83713752483396,42.02967553326863,7.87894656365836,1.5026726962100128,2.156003278233328,39.712736289770476,0,4.5,0.5099999999999998,0
